id,opportunity_created,date_purchased,first_name,last_name,email,gender,financed,pct_financed,car_make,car_model,car_year,car_color,purchase_price
394,2022-07-12,2023-02-06,Raina,Evans,revansax@chicagotribune.com,Female,true,0.33,Chevrolet,Corsica,1994,Green,66425
395,2022-05-14,2022-12-06,Farlay,Gerber,fgerberay@sourceforge.net,Male,false,0.42,Mercedes-Benz,300SD,1992,Teal,27990
396,2023-01-20,2022-12-27,Leelah,Molden,lmoldenaz@umich.edu,Female,false,0.89,Saturn,S-Series,1997,Yellow,76406
397,2022-09-04,2023-04-15,Zaneta,Heikkinen,zheikkinenb0@sina.com.cn,Bigender,true,0.03,Lamborghini,Diablo,1992,Yellow,24948
398,2022-08-29,2023-01-01,Mace,Dolling,mdollingb1@fema.gov,Male,false,0.19,Volkswagen,Scirocco,1984,Teal,80690
399,2022-12-01,2023-01-17,Maison,De Giovanni,mdegiovannib2@cnbc.com,Male,false,0.0,Ford,Club Wagon,1994,Khaki,60131
400,2023-01-01,2023-04-03,Cathy,Bare,cbareb3@webs.com,Bigender,false,0.92,Honda,CR-V,2003,Khaki,51957
401,2022-05-17,2023-03-20,Hetty,Bondesen,hbondesenb4@msu.edu,Female,true,0.53,Infiniti,G,2009,Red,80796
402,2023-02-12,2023-03-31,Brady,Vergo,bvergob5@cdc.gov,,true,0.01,Acura,TL,1998,Crimson,33643
403,2022-08-19,2023-01-19,Elvina,Dotterill,edotterillb6@printfriendly.com,Female,false,0.69,Toyota,TundraMax,2009,Goldenrod,80299
404,2023-01-19,2023-01-02,Alina,Loisi,aloisib7@answers.com,Female,false,0.37,Maserati,GranSport,2005,Khaki,13093
405,2022-06-05,2023-02-23,Mackenzie,O'Heagertie,moheagertieb8@ft.com,Male,false,0.52,Toyota,Avalon,2000,Red,22990
406,2022-06-26,2022-11-18,Gerard,Arnott,garnottb9@wikimedia.org,Male,true,0.81,Volvo,240,1993,Mauv,93373
407,2022-06-20,2023-01-26,Gale,Brickdale,gbrickdaleba@archive.org,Female,false,0.86,Mazda,RX-7,1992,Pink,46956
408,2023-02-03,2023-03-02,Raimondo,McBeth,rmcbethbb@bloglovin.com,Male,true,0.12,Hyundai,Elantra,1994,Turquoise,22463
409,2022-12-04,2023-04-19,Jedidiah,Deverose,jdeverosebc@netscape.com,Male,true,0.53,Eagle,Talon,1992,Yellow,45040
410,2022-07-13,2022-11-23,Felecia,Dupre,fduprebd@github.io,Female,false,0.09,Hyundai,Scoupe,1993,Red,18328
411,2022-12-02,2022-11-18,Gilberta,Pohling,gpohlingbe@google.pl,,true,0.78,Chevrolet,Corvette,1973,Yellow,33707
412,2022-12-17,2023-03-02,Mata,Lawling,mlawlingbf@indiegogo.com,Male,false,0.02,Pontiac,Grand Am,1996,Turquoise,13600
413,2022-06-01,2022-12-23,Scotty,Fronzek,sfronzekbg@ftc.gov,Male,true,0.63,Ford,F-Series Super Duty,2008,Indigo,34624
414,2022-07-29,2023-02-10,Emlynne,Riepel,eriepelbh@imdb.com,Female,true,0.91,Hyundai,Tucson,2005,Crimson,31036
415,2022-10-26,2023-04-09,Nerty,Leschelle,nleschellebi@ning.com,Female,false,0.15,Dodge,Ram Van 1500,1996,Orange,59352
416,2022-09-30,2023-02-23,Caye,Rodgerson,crodgersonbj@youtube.com,Female,false,0.03,Geo,Metro,1997,Maroon,39107
417,2022-12-15,2023-02-26,Liuka,Yann,lyannbk@cargocollective.com,Female,true,0.13,Scion,xB,2005,Mauv,91614
418,2022-10-17,2022-12-14,Eleanora,Sidworth,esidworthbl@eventbrite.com,Female,false,0.3,Lincoln,Town Car,1996,Violet,99424
419,2022-11-14,2022-12-15,Zitella,Vials,zvialsbm@scientificamerican.com,Female,true,0.55,Volvo,S80,2003,Puce,58950
420,2022-10-22,2023-01-16,Quill,Precious,qpreciousbn@shinystat.com,Male,false,0.02,Audi,80/90,1988,Orange,63892
421,2022-05-23,2022-12-04,Sergent,Rebichon,srebichonbo@paypal.com,Bigender,true,0.41,Chevrolet,Camaro,1996,Maroon,16931
422,2022-11-12,2022-12-27,Helenelizabeth,Armin,harminbp@wunderground.com,Female,false,0.54,Mazda,626,1999,Yellow,87119
423,2022-07-06,2023-03-03,Ines,Moro,imorobq@latimes.com,,true,0.26,Ford,Focus,2004,Goldenrod,39524
424,2023-02-04,2023-03-21,Franciska,Hawksby,fhawksbybr@wp.com,Female,false,0.45,Maserati,GranTurismo,2011,Violet,13598
425,2022-05-28,2023-03-20,Adolf,Reignolds,areignoldsbs@google.cn,Male,false,0.38,Pontiac,G6,2010,Red,56487
426,2022-12-07,2022-11-23,Dulcine,Clavey,dclaveybt@nationalgeographic.com,Female,false,0.17,Cadillac,Escalade ESV,2011,Pink,11773
